year,month,municipality,urban_file,demand_m3_mean,demand_m3_lower90,demand_m3_upper90,flag
2015,7,Plaridel,Urban_3,424627.5,424627.5,424627.5,observed
2015,8,Plaridel,Urban_3,424627.5,424627.5,424627.5,observed
2015,9,Plaridel,Urban_3,424627.5,424627.5,424627.5,observed
2015,10,Plaridel,Urban_3,424627.5,424627.5,424627.5,observed
2015,11,Plaridel,Urban_3,424627.5,424627.5,424627.5,observed
2015,12,Plaridel,Urban_3,424627.5,424627.5,424627.5,observed
2016,1,Plaridel,Urban_3,455394.0,455394.0,455394.0,observed
2016,2,Plaridel,Urban_3,455394.0,455394.0,455394.0,observed
2016,3,Plaridel,Urban_3,455394.0,455394.0,455394.0,observed
2016,4,Plaridel,Urban_3,455394.0,455394.0,455394.0,observed
2016,5,Plaridel,Urban_3,455394.0,455394.0,455394.0,observed
2016,6,Plaridel,Urban_3,455394.0,455394.0,455394.0,observed
2016,7,Plaridel,Urban_3,455394.0,455394.0,455394.0,observed
2016,8,Plaridel,Urban_3,455394.0,455394.0,455394.0,observed
2016,9,Plaridel,Urban_3,455394.0,455394.0,455394.0,observed
2016,10,Plaridel,Urban_3,455394.0,455394.0,455394.0,observed
2016,11,Plaridel,Urban_3,455394.0,455394.0,455394.0,observed
2016,12,Plaridel,Urban_3,455394.0,455394.0,455394.0,observed
2017,1,Plaridel,Urban_3,499934.0,499934.0,499934.0,observed
2017,2,Plaridel,Urban_3,499934.0,499934.0,499934.0,observed
2017,3,Plaridel,Urban_3,499934.0,499934.0,499934.0,observed
2017,4,Plaridel,Urban_3,499934.0,499934.0,499934.0,observed
2017,5,Plaridel,Urban_3,499934.0,499934.0,499934.0,observed
2017,6,Plaridel,Urban_3,499934.0,499934.0,499934.0,observed
2017,7,Plaridel,Urban_3,499934.0,499934.0,499934.0,observed
2017,8,Plaridel,Urban_3,499934.0,499934.0,499934.0,observed
2017,9,Plaridel,Urban_3,499934.0,499934.0,499934.0,observed
2017,10,Plaridel,Urban_3,499934.0,499934.0,499934.0,observed
2017,11,Plaridel,Urban_3,499934.0,499934.0,499934.0,observed
2017,12,Plaridel,Urban_3,499934.0,499934.0,499934.0,observed
2018,1,Plaridel,Urban_3,520334.5,520334.5,520334.5,observed
2018,2,Plaridel,Urban_3,520334.5,520334.5,520334.5,observed
2018,3,Plaridel,Urban_3,520334.5,520334.5,520334.5,observed
2018,4,Plaridel,Urban_3,520334.5,520334.5,520334.5,observed
2018,5,Plaridel,Urban_3,520334.5,520334.5,520334.5,observed
2018,6,Plaridel,Urban_3,520334.5,520334.5,520334.5,observed
2018,7,Plaridel,Urban_3,520334.5,520334.5,520334.5,observed
2018,8,Plaridel,Urban_3,520334.5,520334.5,520334.5,observed
2018,9,Plaridel,Urban_3,520334.5,520334.5,520334.5,observed
2018,10,Plaridel,Urban_3,520334.5,520334.5,520334.5,observed
2018,11,Plaridel,Urban_3,520334.5,520334.5,520334.5,observed
2018,12,Plaridel,Urban_3,520334.5,520334.5,520334.5,observed
2019,1,Plaridel,Urban_3,332272.5,332272.5,332272.5,observed
2019,2,Plaridel,Urban_3,332272.5,332272.5,332272.5,observed
2019,3,Plaridel,Urban_3,332272.5,332272.5,332272.5,observed
2019,4,Plaridel,Urban_3,332272.5,332272.5,332272.5,observed
2019,5,Plaridel,Urban_3,332272.5,332272.5,332272.5,observed
2019,6,Plaridel,Urban_3,332272.5,332272.5,332272.5,observed
2019,7,Plaridel,Urban_3,332272.5,332272.5,332272.5,observed
2019,8,Plaridel,Urban_3,332272.5,332272.5,332272.5,observed
2019,9,Plaridel,Urban_3,332272.5,332272.5,332272.5,observed
2019,10,Plaridel,Urban_3,332272.5,332272.5,332272.5,observed
2019,11,Plaridel,Urban_3,332272.5,332272.5,332272.5,observed
2019,12,Plaridel,Urban_3,332272.5,332272.5,332272.5,observed
2020,1,Plaridel,Urban_3,565895.5,565895.5,565895.5,observed
2020,2,Plaridel,Urban_3,565895.5,565895.5,565895.5,observed
2020,3,Plaridel,Urban_3,565895.5,565895.5,565895.5,observed
2020,4,Plaridel,Urban_3,565895.5,565895.5,565895.5,observed
2020,5,Plaridel,Urban_3,565895.5,565895.5,565895.5,observed
2020,6,Plaridel,Urban_3,565895.5,565895.5,565895.5,observed
2020,7,Plaridel,Urban_3,565895.5,565895.5,565895.5,observed
2020,8,Plaridel,Urban_3,565895.5,565895.5,565895.5,observed
2020,9,Plaridel,Urban_3,565895.5,565895.5,565895.5,observed
2020,10,Plaridel,Urban_3,565895.5,565895.5,565895.5,observed
2020,11,Plaridel,Urban_3,565895.5,565895.5,565895.5,observed
2020,12,Plaridel,Urban_3,565895.5,565895.5,565895.5,observed
2021,1,Plaridel,Urban_3,597707.5,597707.5,597707.5,observed
2021,2,Plaridel,Urban_3,597707.5,597707.5,597707.5,observed
2021,3,Plaridel,Urban_3,597707.5,597707.5,597707.5,observed
2021,4,Plaridel,Urban_3,597707.5,597707.5,597707.5,observed
2021,5,Plaridel,Urban_3,597707.5,597707.5,597707.5,observed
2021,6,Plaridel,Urban_3,597707.5,597707.5,597707.5,observed
2021,7,Plaridel,Urban_3,597707.5,597707.5,597707.5,observed
2021,8,Plaridel,Urban_3,597707.5,597707.5,597707.5,observed
2021,9,Plaridel,Urban_3,597707.5,597707.5,597707.5,observed
2021,10,Plaridel,Urban_3,597707.5,597707.5,597707.5,observed
2021,11,Plaridel,Urban_3,597707.5,597707.5,597707.5,observed
2021,12,Plaridel,Urban_3,597707.5,597707.5,597707.5,observed
2022,1,Plaridel,Urban_3,643206.5,643206.5,643206.5,observed
2022,2,Plaridel,Urban_3,643206.5,643206.5,643206.5,observed
2022,3,Plaridel,Urban_3,643206.5,643206.5,643206.5,observed
2022,4,Plaridel,Urban_3,643206.5,643206.5,643206.5,observed
2022,5,Plaridel,Urban_3,643206.5,643206.5,643206.5,observed
2022,6,Plaridel,Urban_3,643206.5,643206.5,643206.5,observed
2022,7,Plaridel,Urban_3,643206.5,643206.5,643206.5,observed
2022,8,Plaridel,Urban_3,643206.5,643206.5,643206.5,observed
2022,9,Plaridel,Urban_3,643206.5,643206.5,643206.5,observed
2022,10,Plaridel,Urban_3,643206.5,643206.5,643206.5,observed
2022,11,Plaridel,Urban_3,643206.5,643206.5,643206.5,observed
2022,12,Plaridel,Urban_3,643206.5,643206.5,643206.5,observed
2023,1,Plaridel,Urban_3,693301.5,693301.5,693301.5,observed
2023,2,Plaridel,Urban_3,693301.5,693301.5,693301.5,observed
2023,3,Plaridel,Urban_3,693301.5,693301.5,693301.5,observed
2023,4,Plaridel,Urban_3,693301.5,693301.5,693301.5,observed
2023,5,Plaridel,Urban_3,693301.5,693301.5,693301.5,observed
2023,6,Plaridel,Urban_3,693301.5,693301.5,693301.5,observed
2023,7,Plaridel,Urban_3,693301.5,693301.5,693301.5,observed
2023,8,Plaridel,Urban_3,693301.5,693301.5,693301.5,observed
2023,9,Plaridel,Urban_3,693301.5,693301.5,693301.5,observed
2023,10,Plaridel,Urban_3,693301.5,693301.5,693301.5,observed
2023,11,Plaridel,Urban_3,693301.5,693301.5,693301.5,observed
2023,12,Plaridel,Urban_3,693301.5,693301.5,693301.5,observed
2024,1,Plaridel,Urban_3,700631.5,700631.5,700631.5,observed
2024,2,Plaridel,Urban_3,700631.5,700631.5,700631.5,observed
2024,3,Plaridel,Urban_3,700631.5,700631.5,700631.5,observed
2024,4,Plaridel,Urban_3,700631.5,700631.5,700631.5,observed
2024,5,Plaridel,Urban_3,700631.5,700631.5,700631.5,observed
2024,6,Plaridel,Urban_3,700631.5,700631.5,700631.5,observed
2024,7,Plaridel,Urban_3,700631.5,700631.5,700631.5,observed
2024,8,Plaridel,Urban_3,700631.5,700631.5,700631.5,observed
2024,9,Plaridel,Urban_3,700631.5,700631.5,700631.5,observed
2024,10,Plaridel,Urban_3,700631.5,700631.5,700631.5,observed
2024,11,Plaridel,Urban_3,700631.5,700631.5,700631.5,observed
2024,12,Plaridel,Urban_3,700631.5,700631.5,700631.5,observed
2000,1,San Rafael,Urban_3,77423.33604616583,61094.8027325035,103493.70101914536,backcast_high
2000,2,San Rafael,Urban_3,77423.33604616583,61094.8027325035,103493.70101914536,backcast_high
2000,3,San Rafael,Urban_3,77423.33604616583,61094.8027325035,103493.70101914536,backcast_high
2000,4,San Rafael,Urban_3,77423.33604616583,61094.8027325035,103493.70101914536,backcast_high
2000,5,San Rafael,Urban_3,77423.33604616583,61094.8027325035,103493.70101914536,backcast_high
2000,6,San Rafael,Urban_3,77423.33604616583,61094.8027325035,103493.70101914536,backcast_high
2000,7,San Rafael,Urban_3,77423.33604616583,61094.8027325035,103493.70101914536,backcast_high
2000,8,San Rafael,Urban_3,77423.33604616583,61094.8027325035,103493.70101914536,backcast_high
2000,9,San Rafael,Urban_3,77423.33604616583,61094.8027325035,103493.70101914536,backcast_high
2000,10,San Rafael,Urban_3,77423.33604616583,61094.8027325035,103493.70101914536,backcast_high
2000,11,San Rafael,Urban_3,77423.33604616583,61094.8027325035,103493.70101914536,backcast_high
2000,12,San Rafael,Urban_3,77423.33604616583,61094.8027325035,103493.70101914536,backcast_high
2001,1,San Rafael,Urban_3,105059.19146737807,82902.27347099234,140435.23705249102,backcast_high
2001,2,San Rafael,Urban_3,105059.19146737807,82902.27347099234,140435.23705249102,backcast_high
2001,3,San Rafael,Urban_3,105059.19146737807,82902.27347099234,140435.23705249102,backcast_high
2001,4,San Rafael,Urban_3,105059.19146737807,82902.27347099234,140435.23705249102,backcast_high
2001,5,San Rafael,Urban_3,105059.19146737807,82902.27347099234,140435.23705249102,backcast_high
2001,6,San Rafael,Urban_3,105059.19146737807,82902.27347099234,140435.23705249102,backcast_high
2001,7,San Rafael,Urban_3,105059.19146737807,82902.27347099234,140435.23705249102,backcast_high
2001,8,San Rafael,Urban_3,105059.19146737807,82902.27347099234,140435.23705249102,backcast_high
2001,9,San Rafael,Urban_3,105059.19146737807,82902.27347099234,140435.23705249102,backcast_high
2001,10,San Rafael,Urban_3,105059.19146737807,82902.27347099234,140435.23705249102,backcast_high
2001,11,San Rafael,Urban_3,105059.19146737807,82902.27347099234,140435.23705249102,backcast_high
2001,12,San Rafael,Urban_3,105059.19146737807,82902.27347099234,140435.23705249102,backcast_high
2002,1,San Rafael,Urban_3,103514.65062014625,81683.47532571924,138370.61084521998,backcast_high
2002,2,San Rafael,Urban_3,103514.65062014625,81683.47532571924,138370.61084521998,backcast_high
2002,3,San Rafael,Urban_3,103514.65062014625,81683.47532571924,138370.61084521998,backcast_high
2002,4,San Rafael,Urban_3,103514.65062014625,81683.47532571924,138370.61084521998,backcast_high
2002,5,San Rafael,Urban_3,103514.65062014625,81683.47532571924,138370.61084521998,backcast_high
2002,6,San Rafael,Urban_3,103514.65062014625,81683.47532571924,138370.61084521998,backcast_high
2002,7,San Rafael,Urban_3,103514.65062014625,81683.47532571924,138370.61084521998,backcast_high
2002,8,San Rafael,Urban_3,103514.65062014625,81683.47532571924,138370.61084521998,backcast_high
2002,9,San Rafael,Urban_3,103514.65062014625,81683.47532571924,138370.61084521998,backcast_high
2002,10,San Rafael,Urban_3,103514.65062014625,81683.47532571924,138370.61084521998,backcast_high
2002,11,San Rafael,Urban_3,103514.65062014625,81683.47532571924,138370.61084521998,backcast_high
2002,12,San Rafael,Urban_3,103514.65062014625,81683.47532571924,138370.61084521998,backcast_high
2003,1,San Rafael,Urban_3,102119.24155614026,80582.35716354448,136505.3328057471,backcast_high
2003,2,San Rafael,Urban_3,102119.24155614026,80582.35716354448,136505.3328057471,backcast_high
2003,3,San Rafael,Urban_3,102119.24155614026,80582.35716354448,136505.3328057471,backcast_high
2003,4,San Rafael,Urban_3,102119.24155614026,80582.35716354448,136505.3328057471,backcast_high
2003,5,San Rafael,Urban_3,102119.24155614026,80582.35716354448,136505.3328057471,backcast_high
2003,6,San Rafael,Urban_3,102119.24155614026,80582.35716354448,136505.3328057471,backcast_high
2003,7,San Rafael,Urban_3,102119.24155614026,80582.35716354448,136505.3328057471,backcast_high
2003,8,San Rafael,Urban_3,102119.24155614026,80582.35716354448,136505.3328057471,backcast_high
2003,9,San Rafael,Urban_3,102119.24155614026,80582.35716354448,136505.3328057471,backcast_high
2003,10,San Rafael,Urban_3,102119.24155614026,80582.35716354448,136505.3328057471,backcast_high
2003,11,San Rafael,Urban_3,102119.24155614026,80582.35716354448,136505.3328057471,backcast_high
2003,12,San Rafael,Urban_3,102119.24155614026,80582.35716354448,136505.3328057471,backcast_high
2004,1,San Rafael,Urban_3,100855.12958966063,79584.84562286611,134815.56286564074,backcast_high
2004,2,San Rafael,Urban_3,100855.12958966063,79584.84562286611,134815.56286564074,backcast_high
2004,3,San Rafael,Urban_3,100855.12958966063,79584.84562286611,134815.56286564074,backcast_high
2004,4,San Rafael,Urban_3,100855.12958966063,79584.84562286611,134815.56286564074,backcast_high
2004,5,San Rafael,Urban_3,100855.12958966063,79584.84562286611,134815.56286564074,backcast_high
2004,6,San Rafael,Urban_3,100855.12958966063,79584.84562286611,134815.56286564074,backcast_high
2004,7,San Rafael,Urban_3,100855.12958966063,79584.84562286611,134815.56286564074,backcast_high
2004,8,San Rafael,Urban_3,100855.12958966063,79584.84562286611,134815.56286564074,backcast_high
2004,9,San Rafael,Urban_3,100855.12958966063,79584.84562286611,134815.56286564074,backcast_high
2004,10,San Rafael,Urban_3,100855.12958966063,79584.84562286611,134815.56286564074,backcast_high
2004,11,San Rafael,Urban_3,100855.12958966063,79584.84562286611,134815.56286564074,backcast_high
2004,12,San Rafael,Urban_3,100855.12958966063,79584.84562286611,134815.56286564074,backcast_high
2005,1,San Rafael,Urban_3,99708.6411698865,78680.15089620858,133283.0232490674,backcast_high
2005,2,San Rafael,Urban_3,99708.6411698865,78680.15089620858,133283.0232490674,backcast_high
2005,3,San Rafael,Urban_3,99708.6411698865,78680.15089620858,133283.0232490674,backcast_high
2005,4,San Rafael,Urban_3,99708.6411698865,78680.15089620858,133283.0232490674,backcast_high
2005,5,San Rafael,Urban_3,99708.6411698865,78680.15089620858,133283.0232490674,backcast_high
2005,6,San Rafael,Urban_3,99708.6411698865,78680.15089620858,133283.0232490674,backcast_high
2005,7,San Rafael,Urban_3,99708.6411698865,78680.15089620858,133283.0232490674,backcast_high
2005,8,San Rafael,Urban_3,99708.6411698865,78680.15089620858,133283.0232490674,backcast_high
2005,9,San Rafael,Urban_3,99708.6411698865,78680.15089620858,133283.0232490674,backcast_high
2005,10,San Rafael,Urban_3,99708.6411698865,78680.15089620858,133283.0232490674,backcast_high
2005,11,San Rafael,Urban_3,99708.6411698865,78680.15089620858,133283.0232490674,backcast_high
2005,12,San Rafael,Urban_3,99708.6411698865,78680.15089620858,133283.0232490674,backcast_high
2006,1,San Rafael,Urban_3,94945.0,94945.0,94945.0,observed
2006,2,San Rafael,Urban_3,94945.0,94945.0,94945.0,observed
2006,3,San Rafael,Urban_3,94945.0,94945.0,94945.0,observed
2006,4,San Rafael,Urban_3,94945.0,94945.0,94945.0,observed
2006,5,San Rafael,Urban_3,94945.0,94945.0,94945.0,observed
2006,6,San Rafael,Urban_3,94945.0,94945.0,94945.0,observed
2006,7,San Rafael,Urban_3,94945.0,94945.0,94945.0,observed
2006,8,San Rafael,Urban_3,94945.0,94945.0,94945.0,observed
2006,9,San Rafael,Urban_3,94945.0,94945.0,94945.0,observed
2006,10,San Rafael,Urban_3,94945.0,94945.0,94945.0,observed
2006,11,San Rafael,Urban_3,94945.0,94945.0,94945.0,observed
2006,12,San Rafael,Urban_3,94945.0,94945.0,94945.0,observed
2007,1,San Rafael,Urban_3,98890.0,98890.0,98890.0,observed
2007,2,San Rafael,Urban_3,98890.0,98890.0,98890.0,observed
2007,3,San Rafael,Urban_3,98890.0,98890.0,98890.0,observed
2007,4,San Rafael,Urban_3,98890.0,98890.0,98890.0,observed
2007,5,San Rafael,Urban_3,98890.0,98890.0,98890.0,observed
2007,6,San Rafael,Urban_3,98890.0,98890.0,98890.0,observed
2007,7,San Rafael,Urban_3,98890.0,98890.0,98890.0,observed
2007,8,San Rafael,Urban_3,98890.0,98890.0,98890.0,observed
2007,9,San Rafael,Urban_3,98890.0,98890.0,98890.0,observed
2007,10,San Rafael,Urban_3,98890.0,98890.0,98890.0,observed
2007,11,San Rafael,Urban_3,98890.0,98890.0,98890.0,observed
2007,12,San Rafael,Urban_3,98890.0,98890.0,98890.0,observed
2008,1,San Rafael,Urban_3,101746.0,101746.0,101746.0,observed
2008,2,San Rafael,Urban_3,101746.0,101746.0,101746.0,observed
2008,3,San Rafael,Urban_3,101746.0,101746.0,101746.0,observed
2008,4,San Rafael,Urban_3,101746.0,101746.0,101746.0,observed
2008,5,San Rafael,Urban_3,101746.0,101746.0,101746.0,observed
2008,6,San Rafael,Urban_3,101746.0,101746.0,101746.0,observed
2008,7,San Rafael,Urban_3,101746.0,101746.0,101746.0,observed
2008,8,San Rafael,Urban_3,101746.0,101746.0,101746.0,observed
2008,9,San Rafael,Urban_3,101746.0,101746.0,101746.0,observed
2008,10,San Rafael,Urban_3,101746.0,101746.0,101746.0,observed
2008,11,San Rafael,Urban_3,101746.0,101746.0,101746.0,observed
2008,12,San Rafael,Urban_3,101746.0,101746.0,101746.0,observed
2009,1,San Rafael,Urban_3,107348.0,107348.0,107348.0,observed
2009,2,San Rafael,Urban_3,107348.0,107348.0,107348.0,observed
2009,3,San Rafael,Urban_3,107348.0,107348.0,107348.0,observed
2009,4,San Rafael,Urban_3,107348.0,107348.0,107348.0,observed
2009,5,San Rafael,Urban_3,107348.0,107348.0,107348.0,observed
2009,6,San Rafael,Urban_3,107348.0,107348.0,107348.0,observed
2009,7,San Rafael,Urban_3,107348.0,107348.0,107348.0,observed
2009,8,San Rafael,Urban_3,107348.0,107348.0,107348.0,observed
2009,9,San Rafael,Urban_3,107348.0,107348.0,107348.0,observed
2009,10,San Rafael,Urban_3,107348.0,107348.0,107348.0,observed
2009,11,San Rafael,Urban_3,107348.0,107348.0,107348.0,observed
2009,12,San Rafael,Urban_3,107348.0,107348.0,107348.0,observed
2010,1,San Rafael,Urban_3,123672.5,123672.5,123672.5,observed
2010,2,San Rafael,Urban_3,123672.5,123672.5,123672.5,observed
2010,3,San Rafael,Urban_3,123672.5,123672.5,123672.5,observed
2010,4,San Rafael,Urban_3,123672.5,123672.5,123672.5,observed
2010,5,San Rafael,Urban_3,123672.5,123672.5,123672.5,observed
2010,6,San Rafael,Urban_3,123672.5,123672.5,123672.5,observed
2010,7,San Rafael,Urban_3,123672.5,123672.5,123672.5,observed
2010,8,San Rafael,Urban_3,123672.5,123672.5,123672.5,observed
2010,9,San Rafael,Urban_3,123672.5,123672.5,123672.5,observed
2010,10,San Rafael,Urban_3,123672.5,123672.5,123672.5,observed
2010,11,San Rafael,Urban_3,123672.5,123672.5,123672.5,observed
2010,12,San Rafael,Urban_3,123672.5,123672.5,123672.5,observed
2011,1,San Rafael,Urban_3,140683.5,140683.5,140683.5,observed
2011,2,San Rafael,Urban_3,140683.5,140683.5,140683.5,observed
2011,3,San Rafael,Urban_3,140683.5,140683.5,140683.5,observed
2011,4,San Rafael,Urban_3,140683.5,140683.5,140683.5,observed
2011,5,San Rafael,Urban_3,140683.5,140683.5,140683.5,observed
2011,6,San Rafael,Urban_3,140683.5,140683.5,140683.5,observed
2011,7,San Rafael,Urban_3,140683.5,140683.5,140683.5,observed
2011,8,San Rafael,Urban_3,140683.5,140683.5,140683.5,observed
2011,9,San Rafael,Urban_3,140683.5,140683.5,140683.5,observed
2011,10,San Rafael,Urban_3,140683.5,140683.5,140683.5,observed
2011,11,San Rafael,Urban_3,140683.5,140683.5,140683.5,observed
2011,12,San Rafael,Urban_3,140683.5,140683.5,140683.5,observed
2012,1,San Rafael,Urban_3,155433.0,155433.0,155433.0,observed
2012,2,San Rafael,Urban_3,155433.0,155433.0,155433.0,observed
2012,3,San Rafael,Urban_3,155433.0,155433.0,155433.0,observed
2012,4,San Rafael,Urban_3,155433.0,155433.0,155433.0,observed
2012,5,San Rafael,Urban_3,155433.0,155433.0,155433.0,observed
2012,6,San Rafael,Urban_3,155433.0,155433.0,155433.0,observed
2012,7,San Rafael,Urban_3,155433.0,155433.0,155433.0,observed
2012,8,San Rafael,Urban_3,155433.0,155433.0,155433.0,observed
2012,9,San Rafael,Urban_3,155433.0,155433.0,155433.0,observed
2012,10,San Rafael,Urban_3,155433.0,155433.0,155433.0,observed
2012,11,San Rafael,Urban_3,155433.0,155433.0,155433.0,observed
2012,12,San Rafael,Urban_3,155433.0,155433.0,155433.0,observed
2013,1,San Rafael,Urban_3,171367.5,171367.5,171367.5,observed
2013,2,San Rafael,Urban_3,171367.5,171367.5,171367.5,observed
2013,3,San Rafael,Urban_3,171367.5,171367.5,171367.5,observed
2013,4,San Rafael,Urban_3,171367.5,171367.5,171367.5,observed
2013,5,San Rafael,Urban_3,171367.5,171367.5,171367.5,observed
2013,6,San Rafael,Urban_3,171367.5,171367.5,171367.5,observed
2013,7,San Rafael,Urban_3,171367.5,171367.5,171367.5,observed
2013,8,San Rafael,Urban_3,171367.5,171367.5,171367.5,observed
2013,9,San Rafael,Urban_3,171367.5,171367.5,171367.5,observed
2013,10,San Rafael,Urban_3,171367.5,171367.5,171367.5,observed
2013,11,San Rafael,Urban_3,171367.5,171367.5,171367.5,observed
2013,12,San Rafael,Urban_3,171367.5,171367.5,171367.5,observed
2014,1,San Rafael,Urban_3,196411.0,196411.0,196411.0,observed
2014,2,San Rafael,Urban_3,196411.0,196411.0,196411.0,observed
2014,3,San Rafael,Urban_3,196411.0,196411.0,196411.0,observed
2014,4,San Rafael,Urban_3,196411.0,196411.0,196411.0,observed
2014,5,San Rafael,Urban_3,196411.0,196411.0,196411.0,observed
2014,6,San Rafael,Urban_3,196411.0,196411.0,196411.0,observed
2014,7,San Rafael,Urban_3,196411.0,196411.0,196411.0,observed
2014,8,San Rafael,Urban_3,196411.0,196411.0,196411.0,observed
2014,9,San Rafael,Urban_3,196411.0,196411.0,196411.0,observed
2014,10,San Rafael,Urban_3,196411.0,196411.0,196411.0,observed
2014,11,San Rafael,Urban_3,196411.0,196411.0,196411.0,observed
2014,12,San Rafael,Urban_3,196411.0,196411.0,196411.0,observed
2015,1,San Rafael,Urban_3,218219.5,218219.5,218219.5,observed
2015,2,San Rafael,Urban_3,218219.5,218219.5,218219.5,observed
2015,3,San Rafael,Urban_3,218219.5,218219.5,218219.5,observed
2015,4,San Rafael,Urban_3,218219.5,218219.5,218219.5,observed
2015,5,San Rafael,Urban_3,218219.5,218219.5,218219.5,observed
2015,6,San Rafael,Urban_3,218219.5,218219.5,218219.5,observed
2015,7,San Rafael,Urban_3,218219.5,218219.5,218219.5,observed
2015,8,San Rafael,Urban_3,218219.5,218219.5,218219.5,observed
2015,9,San Rafael,Urban_3,218219.5,218219.5,218219.5,observed
2015,10,San Rafael,Urban_3,218219.5,218219.5,218219.5,observed
2015,11,San Rafael,Urban_3,218219.5,218219.5,218219.5,observed
2015,12,San Rafael,Urban_3,218219.5,218219.5,218219.5,observed
2016,1,San Rafael,Urban_3,224819.5,224819.5,224819.5,observed
2016,2,San Rafael,Urban_3,224819.5,224819.5,224819.5,observed
2016,3,San Rafael,Urban_3,224819.5,224819.5,224819.5,observed
2016,4,San Rafael,Urban_3,224819.5,224819.5,224819.5,observed
2016,5,San Rafael,Urban_3,224819.5,224819.5,224819.5,observed
2016,6,San Rafael,Urban_3,224819.5,224819.5,224819.5,observed
2016,7,San Rafael,Urban_3,224819.5,224819.5,224819.5,observed
2016,8,San Rafael,Urban_3,224819.5,224819.5,224819.5,observed
2016,9,San Rafael,Urban_3,224819.5,224819.5,224819.5,observed
2016,10,San Rafael,Urban_3,224819.5,224819.5,224819.5,observed
2016,11,San Rafael,Urban_3,224819.5,224819.5,224819.5,observed
2016,12,San Rafael,Urban_3,224819.5,224819.5,224819.5,observed
2017,1,San Rafael,Urban_3,266231.0,266231.0,266231.0,observed
2017,2,San Rafael,Urban_3,266231.0,266231.0,266231.0,observed
2017,3,San Rafael,Urban_3,266231.0,266231.0,266231.0,observed
2017,4,San Rafael,Urban_3,266231.0,266231.0,266231.0,observed
2017,5,San Rafael,Urban_3,266231.0,266231.0,266231.0,observed
2017,6,San Rafael,Urban_3,266231.0,266231.0,266231.0,observed
2017,7,San Rafael,Urban_3,266231.0,266231.0,266231.0,observed
2017,8,San Rafael,Urban_3,266231.0,266231.0,266231.0,observed
2017,9,San Rafael,Urban_3,266231.0,266231.0,266231.0,observed
2017,10,San Rafael,Urban_3,266231.0,266231.0,266231.0,observed
2017,11,San Rafael,Urban_3,266231.0,266231.0,266231.0,observed
2017,12,San Rafael,Urban_3,266231.0,266231.0,266231.0,observed
2018,1,San Rafael,Urban_3,282757.0,282757.0,282757.0,observed
2018,2,San Rafael,Urban_3,282757.0,282757.0,282757.0,observed
2018,3,San Rafael,Urban_3,282757.0,282757.0,282757.0,observed
2018,4,San Rafael,Urban_3,282757.0,282757.0,282757.0,observed
2018,5,San Rafael,Urban_3,282757.0,282757.0,282757.0,observed
2018,6,San Rafael,Urban_3,282757.0,282757.0,282757.0,observed
2018,7,San Rafael,Urban_3,282757.0,282757.0,282757.0,observed
2018,8,San Rafael,Urban_3,282757.0,282757.0,282757.0,observed
2018,9,San Rafael,Urban_3,282757.0,282757.0,282757.0,observed
2018,10,San Rafael,Urban_3,282757.0,282757.0,282757.0,observed
2018,11,San Rafael,Urban_3,282757.0,282757.0,282757.0,observed
2018,12,San Rafael,Urban_3,282757.0,282757.0,282757.0,observed
2019,1,San Rafael,Urban_3,338652.5,338652.5,338652.5,observed
2019,2,San Rafael,Urban_3,338652.5,338652.5,338652.5,observed
2019,3,San Rafael,Urban_3,338652.5,338652.5,338652.5,observed
2019,4,San Rafael,Urban_3,338652.5,338652.5,338652.5,observed
2019,5,San Rafael,Urban_3,338652.5,338652.5,338652.5,observed
2019,6,San Rafael,Urban_3,338652.5,338652.5,338652.5,observed
2019,7,San Rafael,Urban_3,338652.5,338652.5,338652.5,observed
2019,8,San Rafael,Urban_3,338652.5,338652.5,338652.5,observed
2019,9,San Rafael,Urban_3,338652.5,338652.5,338652.5,observed
2019,10,San Rafael,Urban_3,338652.5,338652.5,338652.5,observed
2019,11,San Rafael,Urban_3,338652.5,338652.5,338652.5,observed
2019,12,San Rafael,Urban_3,338652.5,338652.5,338652.5,observed
2020,1,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2020,2,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2020,3,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2020,4,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2020,5,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2020,6,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2020,7,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2020,8,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2020,9,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2020,10,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2020,11,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2020,12,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2021,1,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2021,2,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2021,3,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2021,4,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2021,5,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2021,6,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2021,7,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
2021,8,San Rafael,Urban_3,337971.0,337971.0,337971.0,observed
