municipality,urban_file,year,population,lpcd_mean,lpcd_lower90,lpcd_upper90,annual_m3_mean,annual_m3_lower90,annual_m3_upper90,mean_monthly_m3,monthly_m3_lower90,monthly_m3_upper90,flag,n_overlap_years,cv_ratio
Plaridel,Urban_3,2020,114432.0,162.58374896570746,162.58374896570746,162.58374896570746,6790746.0,6790746.0,6790746.0,565895.5,565895.5,565895.5,observed,15.0,0.2154958391363744
Plaridel,Urban_3,2021,116058.75,169.31646717069222,169.31646717069222,169.31646717069222,7172490.0,7172490.0,7172490.0,597707.5,597707.5,597707.5,observed,15.0,0.2154958391363744
Plaridel,Urban_3,2022,117685.5,179.68666546425135,179.68666546425135,179.68666546425135,7718478.0,7718478.0,7718478.0,643206.5,643206.5,643206.5,observed,15.0,0.2154958391363744
Plaridel,Urban_3,2023,119312.25,191.04051740372628,191.04051740372628,191.04051740372628,8319618.0,8319618.0,8319618.0,693301.5,693301.5,693301.5,observed,15.0,0.2154958391363744
Plaridel,Urban_3,2024,120939.0,190.46345904937692,190.46345904937692,190.46345904937692,8407578.0,8407578.0,8407578.0,700631.5,700631.5,700631.5,observed,15.0,0.2154958391363744
San Rafael,Urban_3,2000,69770.0,36.48308365663265,28.788824053594567,48.767846298493254,929080.03255399,733137.632790042,1241924.4122297443,77423.33604616583,61094.8027325035,103493.70101914536,backcast_high,19.0,0.0904183605160511
San Rafael,Urban_3,2001,71385.1,48.3854588053509,38.18099570227677,64.67804751127288,1260710.297608537,994827.2816519081,1685222.8446298924,105059.19146737807,82902.27347099234,140435.23705249102,backcast_high,19.0,0.0904183605160511
San Rafael,Urban_3,2002,73000.2,46.6193433751056,36.78735291543885,62.317237042009225,1242175.807441755,980201.7039086309,1660447.3301426398,103514.65062014625,81683.47532571924,138370.61084521998,backcast_high,19.0,0.0904183605160511
San Rafael,Urban_3,2003,74615.3,44.99539541988177,35.5058945717543,60.14646537636604,1225430.8986736832,966988.2859625338,1638063.9936689653,102119.24155614026,80582.35716354448,136505.3328057471,backcast_high,19.0,0.0904183605160511
San Rafael,Urban_3,2004,76230.4,43.4968868377944,34.323420515598905,58.1433716440487,1210261.5550759276,955018.1474743934,1617786.7543876888,100855.12958966063,79584.84562286611,134815.56286564074,backcast_high,19.0,0.0904183605160511
San Rafael,Urban_3,2005,77845.5,42.11023517653076,33.229212825386675,56.28979984286787,1196503.694038638,944161.8107545029,1599396.2789888089,99708.6411698865,78680.15089620858,133283.0232490674,backcast_high,19.0,0.0904183605160511
San Rafael,Urban_3,2006,79460.6,39.28336121366809,39.28336121366809,39.28336121366809,1139340.0,1139340.0,1139340.0,94945.0,94945.0,94945.0,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2007,81075.7,40.100524351831446,40.100524351831446,40.100524351831446,1186680.0,1186680.0,1186680.0,98890.0,98890.0,98890.0,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2008,82690.8,40.45279490103784,40.45279490103784,40.45279490103784,1220952.0,1220952.0,1220952.0,101746.0,101746.0,101746.0,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2009,84305.9,41.862423805077626,41.862423805077626,41.862423805077626,1288176.0,1288176.0,1288176.0,107348.0,107348.0,107348.0,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2010,85921.0,47.3219027418146,47.3219027418146,47.3219027418146,1484070.0,1484070.0,1484070.0,123672.5,123672.5,123672.5,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2011,87667.8,52.758378320251104,52.758378320251104,52.758378320251104,1688202.0,1688202.0,1688202.0,140683.5,140683.5,140683.5,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2012,89414.6,57.1509130208854,57.1509130208854,57.1509130208854,1865196.0,1865196.0,1865196.0,155433.0,155433.0,155433.0,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2013,91161.4,61.80247341528323,61.80247341528323,61.80247341528323,2056410.0,2056410.0,2056410.0,171367.5,171367.5,171367.5,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2014,92908.2,69.50245452183424,69.50245452183424,69.50245452183424,2356932.0,2356932.0,2356932.0,196411.0,196411.0,196411.0,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2015,94655.0,75.7946196822925,75.7946196822925,75.7946196822925,2618634.0,2618634.0,2618634.0,218219.5,218219.5,218219.5,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2016,96343.4,76.71855080262125,76.71855080262125,76.71855080262125,2697834.0,2697834.0,2697834.0,224819.5,224819.5,224819.5,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2017,98031.8,89.28531354111625,89.28531354111625,89.28531354111625,3194772.0,3194772.0,3194772.0,266231.0,266231.0,266231.0,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2018,99720.2,93.22204074946907,93.22204074946907,93.22204074946907,3393084.0,3393084.0,3393084.0,282757.0,282757.0,282757.0,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2019,101408.6,109.7912881345153,109.7912881345153,109.7912881345153,4063830.0,4063830.0,4063830.0,338652.5,338652.5,338652.5,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2020,103097.0,107.77593278626684,107.77593278626684,107.77593278626684,4055652.0,4055652.0,4055652.0,337971.0,337971.0,337971.0,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2021,104386.75,106.44430775424806,106.44430775424806,106.44430775424806,4055652.0,4055652.0,4055652.0,337971.0,337971.0,337971.0,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2022,105676.5,113.51116864864592,113.51116864864592,113.51116864864592,4378344.0,4378344.0,4378344.0,364862.0,364862.0,364862.0,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2023,106966.25,115.33700698386332,115.33700698386332,115.33700698386332,4503066.0,4503066.0,4503066.0,375255.5,375255.5,375255.5,observed,19.0,0.0904183605160511
San Rafael,Urban_3,2024,108256.0,121.11382861122696,121.11382861122696,121.11382861122696,4785624.0,4785624.0,4785624.0,398802.0,398802.0,398802.0,observed,19.0,0.0904183605160511
Balagtas,Urban_4,2000,56945.0,19.127257262087017,16.556587172304788,42.30862439852103,397558.607648184,344127.4226323171,879381.5849764297,33129.883970682,28677.28521935976,73281.79874803581,backcast_mid,20.0,0.344035602655692
Balagtas,Urban_4,2001,57794.5,25.36740389119512,21.95806895388664,56.11154534557922,535125.1948292318,463205.29989672144,1183672.6282284036,44593.76623576932,38600.44165806012,98639.3856857003,backcast_mid,20.0,0.344035602655692
Balagtas,Urban_4,2002,58644.0,24.44146943601641,21.15657847812492,54.063420382077226,523171.1197660975,452857.83171897277,1157230.7570835862,43597.59331384146,37738.15264324773,96435.89642363218,backcast_mid,20.0,0.344035602655692
Balagtas,Urban_4,2003,59493.5,23.59007017897583,20.41960579958158,52.18016389183753,512261.3816704079,443414.3434376534,1133098.9118821481,42688.44847253399,36951.19528647111,94424.90932351234,backcast_mid,20.0,0.344035602655692
Balagtas,Urban_4,2004,60343.0,22.80443595384312,19.7395594471054,50.44237666545628,502272.14874840574,434767.6460365886,1111003.1823201242,41856.012395700476,36230.637169715716,92583.59852667701,backcast_mid,20.0,0.344035602655692
Balagtas,Urban_4,2005,61192.5,27.439838685576227,27.439838685576227,27.439838685576227,612876.0,612876.0,612876.0,51073.0,51073.0,51073.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2006,62042.0,27.064123154752,27.064123154752,27.064123154752,612876.0,612876.0,612876.0,51073.0,51073.0,51073.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2007,62891.5,26.698557496118287,26.698557496118287,26.698557496118287,612876.0,612876.0,612876.0,51073.0,51073.0,51073.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2008,63741.0,31.30717567862925,31.30717567862925,31.30717567862925,728376.0,728376.0,728376.0,60698.0,60698.0,60698.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2009,64590.5,32.790945443119895,32.790945443119895,32.790945443119895,773064.0,773064.0,773064.0,64422.0,64422.0,64422.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2010,65440.0,40.99365307967981,40.99365307967981,40.99365307967981,979158.0,979158.0,979158.0,81596.5,81596.5,81596.5,observed,20.0,0.344035602655692
Balagtas,Urban_4,2011,67137.8,46.628286121159846,46.628286121159846,46.628286121159846,1142640.0,1142640.0,1142640.0,95220.0,95220.0,95220.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2012,68835.6,47.254936657895314,47.254936657895314,47.254936657895314,1187280.0,1187280.0,1187280.0,98940.0,98940.0,98940.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2013,70533.4,46.1174694231133,46.1174694231133,46.1174694231133,1187280.0,1187280.0,1187280.0,98940.0,98940.0,98940.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2014,72231.2,45.03347470079715,45.03347470079715,45.03347470079715,1187280.0,1187280.0,1187280.0,98940.0,98940.0,98940.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2015,73929.0,43.99926845768533,43.99926845768533,43.99926845768533,1187280.0,1187280.0,1187280.0,98940.0,98940.0,98940.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2016,74546.8,43.63462841876807,43.63462841876807,43.63462841876807,1187280.0,1187280.0,1187280.0,98940.0,98940.0,98940.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2017,75164.6,43.2759825477448,43.2759825477448,43.2759825477448,1187280.0,1187280.0,1187280.0,98940.0,98940.0,98940.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2018,75782.4,42.92318424605475,42.92318424605475,42.92318424605475,1187280.0,1187280.0,1187280.0,98940.0,98940.0,98940.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2019,76400.2,42.5760916569357,42.5760916569357,42.5760916569357,1187280.0,1187280.0,1187280.0,98940.0,98940.0,98940.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2020,77018.0,42.2345674752424,42.2345674752424,42.2345674752424,1187280.0,1187280.0,1187280.0,98940.0,98940.0,98940.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2021,77818.75,41.79997645565136,41.79997645565136,41.79997645565136,1187280.0,1187280.0,1187280.0,98940.0,98940.0,98940.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2022,78619.5,41.37423817002422,41.37423817002422,41.37423817002422,1187280.0,1187280.0,1187280.0,98940.0,98940.0,98940.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2023,79420.25,40.95708484685228,40.95708484685228,40.95708484685228,1187280.0,1187280.0,1187280.0,98940.0,98940.0,98940.0,observed,20.0,0.344035602655692
Balagtas,Urban_4,2024,80221.0,40.54825940599368,40.54825940599368,40.54825940599368,1187280.0,1187280.0,1187280.0,98940.0,98940.0,98940.0,observed,20.0,0.344035602655692
Bocaue,Urban_4,2000,86994.0,33.881545347919634,29.327924615576656,74.94443957775151,1075834.271938876,931244.0180127285,2379696.550468824,89652.85599490633,77603.66816772737,198308.045872402,backcast_mid,15.0,0.2444724558743611
Bocaue,Urban_4,2001,88935.3,44.93518508804435,38.89597441074413,99.39458868138072,1458658.320721674,1262617.1808493263,3226485.9604056478,121554.8600601395,105218.09840411053,268873.830033804,backcast_mid,15.0,0.2444724558743611
Bocaue,Urban_4,2002,90876.6,43.29500794176197,37.476234218601014,95.76659132252011,1436093.6383329192,1243085.152505393,3176573.907737748,119674.4698610766,103590.42937544941,264714.492311479,backcast_mid,15.0,0.2444724558743611
Bocaue,Urban_4,2003,92817.9,41.78686058214111,36.17077923955716,92.4306378556163,1415677.556091897,1225412.9561884417,3131414.4610178648,117973.12967432475,102117.74634903681,260951.20508482205,backcast_mid,15.0,0.2444724558743611
Bocaue,Urban_4,2004,94759.2,40.39520775596863,34.96616213139605,89.35236500609604,1397153.4133381243,1209378.425984105,3090439.8985212636,116429.45111151035,100781.53549867542,257536.6582101053,backcast_mid,15.0,0.2444724558743611
Bocaue,Urban_4,2005,96700.5,39.10743554940159,33.851464268343825,86.50387136940019,1380323.6285408917,1194810.5349755585,3053213.1788751893,115026.96904507431,99567.54458129655,254434.43157293243,backcast_mid,15.0,0.2444724558743611
Bocaue,Urban_4,2006,98641.8,37.91215723408937,32.81682927852443,83.85997001954591,1364999.0524805628,1181545.5552691182,3019315.912596026,113749.9210400469,98462.12960575985,251609.65938300217,backcast_mid,15.0,0.2444724558743611
Bocaue,Urban_4,2007,100583.1,36.799753248080336,31.853930452372065,81.39938292236904,1351023.1402383512,1169447.9813106544,2988401.8294329126,112585.26168652927,97453.99844255454,249033.48578607605,backcast_mid,15.0,0.2444724558743611
Bocaue,Urban_4,2008,102524.4,35.76171140519834,30.955399626719313,79.10328150862924,1338253.5217487577,1158394.577323712,2960156.0132667073,111521.12681239647,96532.88144364266,246679.6677722256,backcast_mid,15.0,0.2444724558743611
Bocaue,Urban_4,2009,104465.7,34.86170904200138,30.176356014905366,77.11251715488379,1329276.285968186,1150623.866409399,2940298.7754216343,110773.02383068217,95885.32220078325,245024.89795180285,backcast_mid,15.0,0.2444724558743611
Bocaue,Urban_4,2010,106407.0,55.3163731245923,55.3163731245923,55.3163731245923,2148408.0,2148408.0,2148408.0,179034.0,179034.0,179034.0,observed,15.0,0.2444724558743611
Bocaue,Urban_4,2011,109060.6,59.71660496204209,59.71660496204209,59.71660496204209,2377146.0,2377146.0,2377146.0,198095.5,198095.5,198095.5,observed,15.0,0.2444724558743611
Bocaue,Urban_4,2012,111714.2,63.90779524159044,63.90779524159044,63.90779524159044,2605884.0,2605884.0,2605884.0,217157.0,217157.0,217157.0,observed,15.0,0.2444724558743611
Bocaue,Urban_4,2013,114367.8,62.42498517220828,62.42498517220828,62.42498517220828,2605884.0,2605884.0,2605884.0,217157.0,217157.0,217157.0,observed,15.0,0.2444724558743611
Bocaue,Urban_4,2014,117021.4,61.87796911797727,61.87796911797727,61.87796911797727,2642982.0,2642982.0,2642982.0,220248.5,220248.5,220248.5,observed,15.0,0.2444724558743611
Bocaue,Urban_4,2015,119675.0,60.094811575871866,60.094811575871866,60.094811575871866,2625024.0,2625024.0,2625024.0,218752.0,218752.0,218752.0,observed,15.0,0.2444724558743611
Bocaue,Urban_4,2016,124022.4,54.93090775294326,54.93090775294326,54.93090775294326,2486622.0,2486622.0,2486622.0,207218.5,207218.5,207218.5,observed,15.0,0.2444724558743611
Bocaue,Urban_4,2017,128369.8,58.77531430652501,58.77531430652501,58.77531430652501,2753916.0,2753916.0,2753916.0,229493.0,229493.0,229493.0,observed,15.0,0.2444724558743611
Bocaue,Urban_4,2018,132717.2,58.50342652575633,58.50342652575633,58.50342652575633,2834010.0,2834010.0,2834010.0,236167.5,236167.5,236167.5,observed,15.0,0.2444724558743611
Bocaue,Urban_4,2019,137064.6,90.23018623015456,90.23018623015456,90.23018623015456,4514088.0,4514088.0,4514088.0,376174.0,376174.0,376174.0,observed,15.0,0.2444724558743611
Bocaue,Urban_4,2020,141412.0,97.02154667852876,97.02154667852876,97.02154667852876,5007804.0,5007804.0,5007804.0,417317.0,417317.0,417317.0,observed,15.0,0.2444724558743611
Bocaue,Urban_4,2021,142997.75,109.48715233880368,109.48715233880368,109.48715233880368,5714592.0,5714592.0,5714592.0,476216.0,476216.0,476216.0,observed,15.0,0.2444724558743611
Bocaue,Urban_4,2022,144583.5,111.3712031882226,111.3712031882226,111.3712031882226,5877390.0,5877390.0,5877390.0,489782.5,489782.5,489782.5,observed,15.0,0.2444724558743611
Bocaue,Urban_4,2023,146169.25,123.43292881462403,123.43292881462403,123.43292881462403,6585366.0,6585366.0,6585366.0,548780.5,548780.5,548780.5,observed,15.0,0.2444724558743611
Bocaue,Urban_4,2024,147755.0,130.23489921996938,130.23489921996938,130.23489921996938,7023643.0,7023643.0,7023643.0,585303.5833333334,585303.5833333334,585303.5833333334,observed,15.0,0.2444724558743611
Marilao,Urban_4,2000,101017.0,35.32434313819011,40.6554105026488,111.17034700966532,1302451.0973385507,1220030.0276021191,4098984.654514507,108537.59144487923,101669.16896684327,341582.05454287556,backcast_low,15.0,0.4129169147290917
Marilao,Urban_4,2001,109477.7,46.84868652620723,53.91898087904414,147.43896914631597,1872043.5538522075,1749810.8158540996,5891566.919866018,156003.62948768397,145817.56798784164,490963.9099888348,backcast_low,15.0,0.4129169147290917
Marilao,Urban_4,2002,117938.4,45.13866475099757,51.950886611370265,142.057306042194,1943107.393087204,1806077.654695948,6115214.154768243,161925.61609060035,150506.47122466232,509601.1795640203,backcast_low,15.0,0.4129169147290917
Marilao,Urban_4,2003,126399.1,43.56629506457552,50.14121856422976,137.10885213936584,2009960.2775713275,1862871.1548571463,6325608.962043855,167496.68979761063,155239.2629047622,527134.0801703213,backcast_low,15.0,0.4129169147290917
Marilao,Urban_4,2004,134859.8,42.1153806668954,48.471335554342566,132.5426339809584,2073080.211986404,1935834.8380500004,6524255.685203019,172756.68433220033,161319.56983750002,543687.9737669182,backcast_low,15.0,0.4129169147290917
Marilao,Urban_4,2005,143320.5,40.77277049839576,46.92610179495326,128.31726345540028,2132904.4567885958,1956880.3540871432,6712530.440326791,177742.0380657163,163073.36284059528,559377.5366938993,backcast_low,15.0,0.4129169147290917
Marilao,Urban_4,2006,151781.2,39.526592942969735,45.49185403337894,124.39537902770118,2189778.7037103497,2060038.220455175,6891521.164696952,182481.55864252915,171669.8517045979,574293.4303914127,backcast_low,15.0,0.4129169147290917
Marilao,Urban_4,2007,160241.90000000002,38.36681880319644,44.1570494891477,120.74541749644085,2244009.7588226725,2098914.908536771,7062193.41731187,187000.8132352227,174909.57571139757,588516.1181093225,backcast_low,15.0,0.4129169147290917
Marilao,Urban_4,2008,168702.6,37.28457341346499,42.91147415284195,117.33944912343009,2295851.633280983,2137886.954544407,7225346.604636989,191320.96944008194,178157.2462120339,602112.2170530824,backcast_low,15.0,0.4129169147290917
Marilao,Urban_4,2009,177163.3,36.346245719840375,41.83153623521173,114.38640864081032,2350315.604533296,2198202.0363576864,7396751.8749333825,195859.633711108,183183.5030298072,616395.9895777819,backcast_low,15.0,0.4129169147290917
Marilao,Urban_4,2010,185624.0,84.13756133329476,84.13756133329476,84.13756133329476,5700552.0,5700552.0,5700552.0,475046.0,475046.0,475046.0,observed,15.0,0.4129169147290917
Marilao,Urban_4,2011,192892.2,86.58080339088681,86.58080339088681,86.58080339088681,6095778.0,6095778.0,6095778.0,507981.5,507981.5,507981.5,observed,15.0,0.4129169147290917
Marilao,Urban_4,2012,200160.4,88.84660803405532,88.84660803405532,88.84660803405532,6491004.0,6491004.0,6491004.0,540917.0,540917.0,540917.0,observed,15.0,0.4129169147290917
Marilao,Urban_4,2013,207428.6,85.73346492595392,85.73346492595392,85.73346492595392,6491004.0,6491004.0,6491004.0,540917.0,540917.0,540917.0,observed,15.0,0.4129169147290917
Marilao,Urban_4,2014,214696.8,63.30293225749694,63.30293225749694,63.30293225749694,4960692.0,4960692.0,4960692.0,413391.0,413391.0,413391.0,observed,15.0,0.4129169147290917
Marilao,Urban_4,2015,221965.0,69.41738624101232,69.41738624101232,69.41738624101232,5624004.0,5624004.0,5624004.0,468667.0,468667.0,468667.0,observed,15.0,0.4129169147290917
Marilao,Urban_4,2016,228462.6,71.43134929227767,71.43134929227767,71.43134929227767,5956578.0,5956578.0,5956578.0,496381.5,496381.5,496381.5,observed,15.0,0.4129169147290917
Marilao,Urban_4,2017,234960.2,66.74221584575449,66.74221584575449,66.74221584575449,5723844.0,5723844.0,5723844.0,476987.0,476987.0,476987.0,observed,15.0,0.4129169147290917
Marilao,Urban_4,2018,241457.8,62.89413492566732,62.89413492566732,62.89413492566732,5542992.0,5542992.0,5542992.0,461916.0,461916.0,461916.0,observed,15.0,0.4129169147290917
Marilao,Urban_4,2019,247955.4,61.24601219434945,61.24601219434945,61.24601219434945,5542992.0,5542992.0,5542992.0,461916.0,461916.0,461916.0,observed,15.0,0.4129169147290917
Marilao,Urban_4,2020,254453.0,59.68206093877767,59.68206093877767,59.68206093877767,5542992.0,5542992.0,5542992.0,461916.0,461916.0,461916.0,observed,15.0,0.4129169147290917
Marilao,Urban_4,2021,256716.5,109.12048947763896,109.12048947763896,109.12048947763896,10224756.0,10224756.0,10224756.0,852063.0,852063.0,852063.0,observed,15.0,0.4129169147290917
Marilao,Urban_4,2022,258980.0,108.16677016366631,108.16677016366631,108.16677016366631,10224756.0,10224756.0,10224756.0,852063.0,852063.0,852063.0,observed,15.0,0.4129169147290917
Marilao,Urban_4,2023,261243.5,168.4922776213269,168.4922776213269,168.4922776213269,16066392.0,16066392.0,16066392.0,1338866.0,1338866.0,1338866.0,observed,15.0,0.4129169147290917
Marilao,Urban_4,2024,263507.0,177.31735545378925,177.31735545378925,177.31735545378925,17054393.0,17054393.0,17054393.0,1421199.4166666667,1421199.4166666667,1421199.4166666667,observed,15.0,0.4129169147290917
Meycauayan City,Urban_4,2000,163037.0,36.76724227845091,42.31606861118701,115.71134010032863,2187963.620963407,2265994.244311252,6885808.860917106,182330.3017469506,188832.85369260435,573817.4050764255,backcast_low,20.0,0.6273718210390326
Meycauayan City,Urban_4,2001,166648.7,48.76232237915335,56.12141818551453,153.46143249375638,2966054.836215387,3118027.7009886904,9334564.102206124,247171.23635128225,259835.64174905754,777880.3418505103,backcast_low,20.0,0.6273718210390326
Meycauayan City,Urban_4,2002,170260.4,46.98245106874853,54.072932853931285,147.85994372902036,2919726.5828601266,3021557.741526931,9188763.00459738,243310.5485716772,251796.47846057758,765730.250383115,backcast_low,20.0,0.6273718210390326
Meycauayan City,Urban_4,2003,173872.1,45.3458545441986,52.18934500425797,142.70935953167893,2877798.3189014387,3020516.830691884,9056809.25147123,239816.5265751199,251709.73589099033,754734.1042892692,backcast_low,20.0,0.6273718210390326
Meycauayan City,Urban_4,2004,177483.8,43.83567441215464,50.451252013795155,137.9566243238465,2839744.555634669,2936617.143876373,8937049.060861576,236645.3796362224,244718.09532303107,744754.0884051314,backcast_low,20.0,0.6273718210390326
Meycauayan City,Urban_4,2005,181095.5,55.91540042276188,55.91540042276188,55.91540042276188,3696000.0,3696000.0,3696000.0,308000.0,308000.0,308000.0,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2006,184707.2,53.664557402127805,53.664557402127805,53.664557402127805,3617964.0,3617964.0,3617964.0,301497.0,301497.0,301497.0,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2007,188318.9,53.0273636608994,53.0273636608994,53.0273636608994,3644910.0,3644910.0,3644910.0,303742.5,303742.5,303742.5,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2008,191930.6,52.95124583345044,52.95124583345044,52.95124583345044,3709482.0,3709482.0,3709482.0,309123.5,309123.5,309123.5,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2009,195542.3,115.30781914902076,115.30781914902076,115.30781914902076,8229858.0,8229858.0,8229858.0,685821.5,685821.5,685821.5,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2010,199154.0,170.96479753191616,170.96479753191616,170.96479753191616,12427638.0,12427638.0,12427638.0,1035636.5,1035636.5,1035636.5,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2011,201139.8,79.18287378858025,79.18287378858025,79.18287378858025,5813292.0,5813292.0,5813292.0,484441.0,484441.0,484441.0,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2012,203125.6,76.66333013419701,76.66333013419701,76.66333013419701,5683884.0,5683884.0,5683884.0,473657.0,473657.0,473657.0,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2013,205111.4,74.19257274707024,74.19257274707024,74.19257274707024,5554476.0,5554476.0,5554476.0,462873.0,462873.0,462873.0,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2014,207097.2,77.19353223298839,77.19353223298839,77.19353223298839,5835096.0,5835096.0,5835096.0,486258.0,486258.0,486258.0,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2015,209083.0,81.58938519467166,81.58938519467166,81.58938519467166,6226518.0,6226518.0,6226518.0,518876.5,518876.5,518876.5,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2016,212401.0,81.74406216517438,81.74406216517438,81.74406216517438,6337320.0,6337320.0,6337320.0,528110.0,528110.0,528110.0,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2017,215719.0,80.48674686951638,80.48674686951638,80.48674686951638,6337320.0,6337320.0,6337320.0,528110.0,528110.0,528110.0,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2018,219037.0,79.26752351404194,79.26752351404194,79.26752351404194,6337320.0,6337320.0,6337320.0,528110.0,528110.0,528110.0,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2019,222355.0,78.08468686535137,78.08468686535137,78.08468686535137,6337320.0,6337320.0,6337320.0,528110.0,528110.0,528110.0,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2020,225673.0,76.93663197611237,76.93663197611237,76.93663197611237,6337320.0,6337320.0,6337320.0,528110.0,528110.0,528110.0,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2021,226260.5,90.79036761875246,90.79036761875246,90.79036761875246,7497930.0,7497930.0,7497930.0,624827.5,624827.5,624827.5,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2022,226848.0,100.08318888805152,100.08318888805152,100.08318888805152,8286840.0,8286840.0,8286840.0,690570.0,690570.0,690570.0,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2023,227435.5,107.92358622343718,107.92358622343718,107.92358622343718,8959164.0,8959164.0,8959164.0,746597.0,746597.0,746597.0,observed,20.0,0.6273718210390326
Meycauayan City,Urban_4,2024,228023.0,160.1669117853348,160.1669117853348,160.1669117853348,13330435.0,13330435.0,13330435.0,1110869.5833333333,1110869.5833333333,1110869.5833333333,observed,20.0,0.6273718210390326
Obando,Urban_4,2000,52906.0,42.41616779588088,48.81751677432957,133.48925057831576,819085.4672942389,861838.824542881,2577769.5362501764,68257.1222745199,71819.90204524009,214814.12802084803,backcast_low,19.0,0.3511935440497897
Obando,Urban_4,2001,53416.3,56.25417409570672,64.74392266549611,177.03927375228935,1096784.791508202,1155654.7607617169,3451725.7798650605,91398.7326256835,96304.56339680974,287643.81498875504,backcast_low,19.0,0.3511935440497897
Obando,Urban_4,2002,53926.6,54.20084304668613,62.38070769022556,170.57717127660166,1066846.5216641198,1139238.280883061,3357506.112866147,88903.87680534332,94936.52340692175,279792.17607217893,backcast_low,19.0,0.3511935440497897
Obando,Urban_4,2003,54436.9,52.3127995466124,60.20772507475072,164.63525042470005,1039427.5227382293,1105298.175558687,3271214.9223031886,86618.96022818577,92108.18129655725,272601.2435252657,backcast_low,19.0,0.3511935440497897
Obando,Urban_4,2004,54947.2,50.57059507564165,58.202591174035945,159.15230415045738,1014230.0996352084,1072173.924352311,3191915.3226148444,84519.1749696007,89347.82702935925,265992.94355123705,backcast_low,19.0,0.3511935440497897
Obando,Urban_4,2005,55457.5,48.95843832671775,56.347131493845694,154.07863513669218,991016.0966289416,1041280.5136619498,3118857.806453984,82584.67471907847,86773.37613849582,259904.8172044987,backcast_low,19.0,0.3511935440497897
Obando,Urban_4,2006,55967.8,78.04663806933605,78.04663806933605,78.04663806933605,1594356.0,1594356.0,1594356.0,132863.0,132863.0,132863.0,observed,19.0,0.3511935440497897
Obando,Urban_4,2007,56478.1,80.40338001785297,80.40338001785297,80.40338001785297,1657476.0,1657476.0,1657476.0,138123.0,138123.0,138123.0,observed,19.0,0.3511935440497897
Obando,Urban_4,2008,56988.4,79.49678391651538,79.49678391651538,79.49678391651538,1653594.0,1653594.0,1653594.0,137799.5,137799.5,137799.5,observed,19.0,0.3511935440497897
Obando,Urban_4,2009,57498.7,85.77670999637371,85.77670999637371,85.77670999637371,1800198.0,1800198.0,1800198.0,150016.5,150016.5,150016.5,observed,19.0,0.3511935440497897
