year,month,municipality,urban_file,demand_m3,observed
2005,12,Plaridel,Urban_3,,False
2006,1,Plaridel,Urban_3,,False
2006,2,Plaridel,Urban_3,,False
2006,3,Plaridel,Urban_3,,False
2006,4,Plaridel,Urban_3,,False
2006,5,Plaridel,Urban_3,,False
2006,6,Plaridel,Urban_3,,False
2006,7,Plaridel,Urban_3,,False
2006,8,Plaridel,Urban_3,,False
2006,9,Plaridel,Urban_3,,False
2006,10,Plaridel,Urban_3,,False
2006,11,Plaridel,Urban_3,,False
2006,12,Plaridel,Urban_3,,False
2007,1,Plaridel,Urban_3,,False
2007,2,Plaridel,Urban_3,,False
2007,3,Plaridel,Urban_3,,False
2007,4,Plaridel,Urban_3,,False
2007,5,Plaridel,Urban_3,,False
2007,6,Plaridel,Urban_3,,False
2007,7,Plaridel,Urban_3,,False
2007,8,Plaridel,Urban_3,,False
2007,9,Plaridel,Urban_3,,False
2007,10,Plaridel,Urban_3,,False
2007,11,Plaridel,Urban_3,,False
2007,12,Plaridel,Urban_3,,False
2008,1,Plaridel,Urban_3,,False
2008,2,Plaridel,Urban_3,,False
2008,3,Plaridel,Urban_3,,False
2008,4,Plaridel,Urban_3,,False
2008,5,Plaridel,Urban_3,,False
2008,6,Plaridel,Urban_3,,False
2008,7,Plaridel,Urban_3,,False
2008,8,Plaridel,Urban_3,,False
2008,9,Plaridel,Urban_3,,False
2008,10,Plaridel,Urban_3,,False
2008,11,Plaridel,Urban_3,,False
2008,12,Plaridel,Urban_3,,False
2009,1,Plaridel,Urban_3,,False
2009,2,Plaridel,Urban_3,,False
2009,3,Plaridel,Urban_3,,False
2009,4,Plaridel,Urban_3,,False
2009,5,Plaridel,Urban_3,,False
2009,6,Plaridel,Urban_3,,False
2009,7,Plaridel,Urban_3,,False
2009,8,Plaridel,Urban_3,,False
2009,9,Plaridel,Urban_3,,False
2009,10,Plaridel,Urban_3,,False
2009,11,Plaridel,Urban_3,,False
2009,12,Plaridel,Urban_3,,False
2010,1,Plaridel,Urban_3,,False
2010,2,Plaridel,Urban_3,,False
2010,3,Plaridel,Urban_3,,False
2010,4,Plaridel,Urban_3,,False
2010,5,Plaridel,Urban_3,,False
2010,6,Plaridel,Urban_3,,False
2010,7,Plaridel,Urban_3,330606.0,True
2010,8,Plaridel,Urban_3,330606.0,True
2010,9,Plaridel,Urban_3,330606.0,True
2010,10,Plaridel,Urban_3,330606.0,True
2010,11,Plaridel,Urban_3,330606.0,True
2010,12,Plaridel,Urban_3,330606.0,True
2011,1,Plaridel,Urban_3,330606.0,True
2011,2,Plaridel,Urban_3,330606.0,True
2011,3,Plaridel,Urban_3,330606.0,True
2011,4,Plaridel,Urban_3,330606.0,True
2011,5,Plaridel,Urban_3,330606.0,True
2011,6,Plaridel,Urban_3,330606.0,True
2011,7,Plaridel,Urban_3,352730.0,True
2011,8,Plaridel,Urban_3,352730.0,True
2011,9,Plaridel,Urban_3,352730.0,True
2011,10,Plaridel,Urban_3,352730.0,True
2011,11,Plaridel,Urban_3,352730.0,True
2011,12,Plaridel,Urban_3,352730.0,True
2012,1,Plaridel,Urban_3,352730.0,True
2012,2,Plaridel,Urban_3,352730.0,True
2012,3,Plaridel,Urban_3,352730.0,True
2012,4,Plaridel,Urban_3,352730.0,True
2012,5,Plaridel,Urban_3,352730.0,True
2012,6,Plaridel,Urban_3,352730.0,True
2012,7,Plaridel,Urban_3,382357.0,True
2012,8,Plaridel,Urban_3,382357.0,True
2012,9,Plaridel,Urban_3,382357.0,True
2012,10,Plaridel,Urban_3,382357.0,True
2012,11,Plaridel,Urban_3,382357.0,True
2012,12,Plaridel,Urban_3,382357.0,True
2013,1,Plaridel,Urban_3,382357.0,True
2013,2,Plaridel,Urban_3,382357.0,True
2013,3,Plaridel,Urban_3,382357.0,True
2013,4,Plaridel,Urban_3,382357.0,True
2013,5,Plaridel,Urban_3,382357.0,True
2013,6,Plaridel,Urban_3,382357.0,True
2013,7,Plaridel,Urban_3,382357.0,True
2013,8,Plaridel,Urban_3,382357.0,True
2013,9,Plaridel,Urban_3,382357.0,True
2013,10,Plaridel,Urban_3,382357.0,True
2013,11,Plaridel,Urban_3,382357.0,True
2013,12,Plaridel,Urban_3,382357.0,True
2014,1,Plaridel,Urban_3,371656.0,True
2014,2,Plaridel,Urban_3,371656.0,True
2014,3,Plaridel,Urban_3,371656.0,True
2014,4,Plaridel,Urban_3,371656.0,True
2014,5,Plaridel,Urban_3,371656.0,True
2014,6,Plaridel,Urban_3,371656.0,True
2014,7,Plaridel,Urban_3,446487.0,True
2014,8,Plaridel,Urban_3,446487.0,True
2014,9,Plaridel,Urban_3,446487.0,True
2014,10,Plaridel,Urban_3,446487.0,True
2014,11,Plaridel,Urban_3,446487.0,True
2014,12,Plaridel,Urban_3,446487.0,True
2015,1,Plaridel,Urban_3,437274.0,True
2015,2,Plaridel,Urban_3,437274.0,True
2015,3,Plaridel,Urban_3,437274.0,True
2015,4,Plaridel,Urban_3,437274.0,True
2015,5,Plaridel,Urban_3,437274.0,True
2015,6,Plaridel,Urban_3,437274.0,True
2015,7,Plaridel,Urban_3,411981.0,True
2015,8,Plaridel,Urban_3,411981.0,True
2015,9,Plaridel,Urban_3,411981.0,True
2015,10,Plaridel,Urban_3,411981.0,True
2015,11,Plaridel,Urban_3,411981.0,True
2015,12,Plaridel,Urban_3,411981.0,True
2016,1,Plaridel,Urban_3,469232.0,True
2016,2,Plaridel,Urban_3,469232.0,True
2016,3,Plaridel,Urban_3,469232.0,True
2016,4,Plaridel,Urban_3,469232.0,True
2016,5,Plaridel,Urban_3,469232.0,True
2016,6,Plaridel,Urban_3,469232.0,True
2016,7,Plaridel,Urban_3,441556.0,True
2016,8,Plaridel,Urban_3,441556.0,True
2016,9,Plaridel,Urban_3,441556.0,True
2016,10,Plaridel,Urban_3,441556.0,True
2016,11,Plaridel,Urban_3,441556.0,True
2016,12,Plaridel,Urban_3,441556.0,True
2017,1,Plaridel,Urban_3,513193.0,True
2017,2,Plaridel,Urban_3,513193.0,True
2017,3,Plaridel,Urban_3,513193.0,True
2017,4,Plaridel,Urban_3,513193.0,True
2017,5,Plaridel,Urban_3,513193.0,True
2017,6,Plaridel,Urban_3,513193.0,True
2017,7,Plaridel,Urban_3,486675.0,True
2017,8,Plaridel,Urban_3,486675.0,True
2017,9,Plaridel,Urban_3,486675.0,True
2017,10,Plaridel,Urban_3,486675.0,True
2017,11,Plaridel,Urban_3,486675.0,True
2017,12,Plaridel,Urban_3,486675.0,True
2018,1,Plaridel,Urban_3,495684.0,True
2018,2,Plaridel,Urban_3,495684.0,True
2018,3,Plaridel,Urban_3,495684.0,True
2018,4,Plaridel,Urban_3,495684.0,True
2018,5,Plaridel,Urban_3,495684.0,True
2018,6,Plaridel,Urban_3,495684.0,True
2018,7,Plaridel,Urban_3,544985.0,True
2018,8,Plaridel,Urban_3,544985.0,True
2018,9,Plaridel,Urban_3,544985.0,True
2018,10,Plaridel,Urban_3,544985.0,True
2018,11,Plaridel,Urban_3,544985.0,True
2018,12,Plaridel,Urban_3,544985.0,True
2019,1,Plaridel,Urban_3,535155.0,True
2019,2,Plaridel,Urban_3,535155.0,True
2019,3,Plaridel,Urban_3,535155.0,True
2019,4,Plaridel,Urban_3,535155.0,True
2019,5,Plaridel,Urban_3,535155.0,True
2019,6,Plaridel,Urban_3,535155.0,True
2019,7,Plaridel,Urban_3,129390.0,True
2019,8,Plaridel,Urban_3,129390.0,True
2019,9,Plaridel,Urban_3,129390.0,True
2019,10,Plaridel,Urban_3,129390.0,True
2019,11,Plaridel,Urban_3,129390.0,True
2019,12,Plaridel,Urban_3,129390.0,True
2020,1,Plaridel,Urban_3,480071.0,True
2020,2,Plaridel,Urban_3,480071.0,True
2020,3,Plaridel,Urban_3,480071.0,True
2020,4,Plaridel,Urban_3,480071.0,True
2020,5,Plaridel,Urban_3,480071.0,True
2020,6,Plaridel,Urban_3,480071.0,True
2020,7,Plaridel,Urban_3,651720.0,True
2020,8,Plaridel,Urban_3,651720.0,True
2020,9,Plaridel,Urban_3,651720.0,True
2020,10,Plaridel,Urban_3,651720.0,True
2020,11,Plaridel,Urban_3,651720.0,True
2020,12,Plaridel,Urban_3,651720.0,True
2021,1,Plaridel,Urban_3,535403.0,True
2021,2,Plaridel,Urban_3,535403.0,True
2021,3,Plaridel,Urban_3,535403.0,True
2021,4,Plaridel,Urban_3,535403.0,True
2021,5,Plaridel,Urban_3,535403.0,True
2021,6,Plaridel,Urban_3,535403.0,True
2021,7,Plaridel,Urban_3,660012.0,True
2021,8,Plaridel,Urban_3,660012.0,True
2021,9,Plaridel,Urban_3,660012.0,True
2021,10,Plaridel,Urban_3,660012.0,True
2021,11,Plaridel,Urban_3,660012.0,True
2021,12,Plaridel,Urban_3,660012.0,True
2022,1,Plaridel,Urban_3,630516.0,True
2022,2,Plaridel,Urban_3,630516.0,True
2022,3,Plaridel,Urban_3,630516.0,True
2022,4,Plaridel,Urban_3,630516.0,True
2022,5,Plaridel,Urban_3,630516.0,True
2022,6,Plaridel,Urban_3,630516.0,True
2022,7,Plaridel,Urban_3,655897.0,True
2022,8,Plaridel,Urban_3,655897.0,True
2022,9,Plaridel,Urban_3,655897.0,True
2022,10,Plaridel,Urban_3,655897.0,True
2022,11,Plaridel,Urban_3,655897.0,True
2022,12,Plaridel,Urban_3,655897.0,True
2023,1,Plaridel,Urban_3,667489.0,True
2023,2,Plaridel,Urban_3,667489.0,True
2023,3,Plaridel,Urban_3,667489.0,True
2023,4,Plaridel,Urban_3,667489.0,True
2023,5,Plaridel,Urban_3,667489.0,True
2023,6,Plaridel,Urban_3,667489.0,True
2023,7,Plaridel,Urban_3,719114.0,True
2023,8,Plaridel,Urban_3,719114.0,True
2023,9,Plaridel,Urban_3,719114.0,True
2023,10,Plaridel,Urban_3,719114.0,True
2023,11,Plaridel,Urban_3,719114.0,True
2023,12,Plaridel,Urban_3,719114.0,True
2024,1,Plaridel,Urban_3,697891.0,True
2024,2,Plaridel,Urban_3,697891.0,True
2024,3,Plaridel,Urban_3,697891.0,True
2024,4,Plaridel,Urban_3,697891.0,True
2024,5,Plaridel,Urban_3,697891.0,True
2024,6,Plaridel,Urban_3,702589.0,True
2024,7,Plaridel,Urban_3,702589.0,True
2024,8,Plaridel,Urban_3,702589.0,True
2024,9,Plaridel,Urban_3,702589.0,True
2024,10,Plaridel,Urban_3,702589.0,True
2024,11,Plaridel,Urban_3,702589.0,True
2024,12,Plaridel,Urban_3,702589.0,True
2000,1,San Rafael,Urban_3,,False
2000,2,San Rafael,Urban_3,,False
2000,3,San Rafael,Urban_3,,False
2000,4,San Rafael,Urban_3,,False
2000,5,San Rafael,Urban_3,,False
2000,6,San Rafael,Urban_3,,False
2000,7,San Rafael,Urban_3,,False
2000,8,San Rafael,Urban_3,,False
2000,9,San Rafael,Urban_3,,False
2000,10,San Rafael,Urban_3,,False
2000,11,San Rafael,Urban_3,,False
2000,12,San Rafael,Urban_3,,False
2001,1,San Rafael,Urban_3,,False
2001,2,San Rafael,Urban_3,,False
2001,3,San Rafael,Urban_3,,False
2001,4,San Rafael,Urban_3,,False
2001,5,San Rafael,Urban_3,,False
2001,6,San Rafael,Urban_3,,False
2001,7,San Rafael,Urban_3,,False
2001,8,San Rafael,Urban_3,,False
2001,9,San Rafael,Urban_3,,False
2001,10,San Rafael,Urban_3,,False
2001,11,San Rafael,Urban_3,,False
2001,12,San Rafael,Urban_3,,False
2002,1,San Rafael,Urban_3,,False
2002,2,San Rafael,Urban_3,,False
2002,3,San Rafael,Urban_3,,False
2002,4,San Rafael,Urban_3,,False
2002,5,San Rafael,Urban_3,,False
2002,6,San Rafael,Urban_3,,False
2002,7,San Rafael,Urban_3,,False
2002,8,San Rafael,Urban_3,,False
2002,9,San Rafael,Urban_3,,False
2002,10,San Rafael,Urban_3,,False
2002,11,San Rafael,Urban_3,,False
2002,12,San Rafael,Urban_3,,False
2003,1,San Rafael,Urban_3,,False
2003,2,San Rafael,Urban_3,,False
2003,3,San Rafael,Urban_3,,False
2003,4,San Rafael,Urban_3,,False
2003,5,San Rafael,Urban_3,,False
2003,6,San Rafael,Urban_3,,False
2003,7,San Rafael,Urban_3,,False
2003,8,San Rafael,Urban_3,,False
2003,9,San Rafael,Urban_3,,False
2003,10,San Rafael,Urban_3,,False
2003,11,San Rafael,Urban_3,,False
2003,12,San Rafael,Urban_3,,False
2004,1,San Rafael,Urban_3,,False
2004,2,San Rafael,Urban_3,,False
2004,3,San Rafael,Urban_3,,False
2004,4,San Rafael,Urban_3,,False
2004,5,San Rafael,Urban_3,,False
2004,6,San Rafael,Urban_3,,False
2004,7,San Rafael,Urban_3,,False
2004,8,San Rafael,Urban_3,,False
2004,9,San Rafael,Urban_3,,False
2004,10,San Rafael,Urban_3,,False
2004,11,San Rafael,Urban_3,,False
2004,12,San Rafael,Urban_3,,False
2005,1,San Rafael,Urban_3,,False
2005,2,San Rafael,Urban_3,,False
2005,3,San Rafael,Urban_3,,False
2005,4,San Rafael,Urban_3,,False
2005,5,San Rafael,Urban_3,,False
2005,6,San Rafael,Urban_3,,False
2005,7,San Rafael,Urban_3,,False
2005,8,San Rafael,Urban_3,,False
2005,9,San Rafael,Urban_3,,False
2005,10,San Rafael,Urban_3,,False
2005,11,San Rafael,Urban_3,,False
2005,12,San Rafael,Urban_3,,False
2006,1,San Rafael,Urban_3,101720.0,True
2006,2,San Rafael,Urban_3,101720.0,True
2006,3,San Rafael,Urban_3,101720.0,True
2006,4,San Rafael,Urban_3,101720.0,True
2006,5,San Rafael,Urban_3,101720.0,True
2006,6,San Rafael,Urban_3,101720.0,True
2006,7,San Rafael,Urban_3,88170.0,True
2006,8,San Rafael,Urban_3,88170.0,True
2006,9,San Rafael,Urban_3,88170.0,True
2006,10,San Rafael,Urban_3,88170.0,True
2006,11,San Rafael,Urban_3,88170.0,True
2006,12,San Rafael,Urban_3,88170.0,True
2007,1,San Rafael,Urban_3,104120.0,True
2007,2,San Rafael,Urban_3,104120.0,True
2007,3,San Rafael,Urban_3,104120.0,True
2007,4,San Rafael,Urban_3,104120.0,True
2007,5,San Rafael,Urban_3,104120.0,True
2007,6,San Rafael,Urban_3,104120.0,True
2007,7,San Rafael,Urban_3,93660.0,True
2007,8,San Rafael,Urban_3,93660.0,True
2007,9,San Rafael,Urban_3,93660.0,True
2007,10,San Rafael,Urban_3,93660.0,True
2007,11,San Rafael,Urban_3,93660.0,True
2007,12,San Rafael,Urban_3,93660.0,True
2008,1,San Rafael,Urban_3,106070.0,True
2008,2,San Rafael,Urban_3,106070.0,True
2008,3,San Rafael,Urban_3,106070.0,True
2008,4,San Rafael,Urban_3,106070.0,True
2008,5,San Rafael,Urban_3,106070.0,True
2008,6,San Rafael,Urban_3,106070.0,True
2008,7,San Rafael,Urban_3,97422.0,True
2008,8,San Rafael,Urban_3,97422.0,True
2008,9,San Rafael,Urban_3,97422.0,True
2008,10,San Rafael,Urban_3,97422.0,True
2008,11,San Rafael,Urban_3,97422.0,True
2008,12,San Rafael,Urban_3,97422.0,True
2009,1,San Rafael,Urban_3,119326.0,True
2009,2,San Rafael,Urban_3,119326.0,True
2009,3,San Rafael,Urban_3,119326.0,True
2009,4,San Rafael,Urban_3,119326.0,True
2009,5,San Rafael,Urban_3,119326.0,True
2009,6,San Rafael,Urban_3,119326.0,True
2009,7,San Rafael,Urban_3,95370.0,True
2009,8,San Rafael,Urban_3,95370.0,True
2009,9,San Rafael,Urban_3,95370.0,True
2009,10,San Rafael,Urban_3,95370.0,True
2009,11,San Rafael,Urban_3,95370.0,True
2009,12,San Rafael,Urban_3,95370.0,True
2010,1,San Rafael,Urban_3,132054.0,True
2010,2,San Rafael,Urban_3,132054.0,True
2010,3,San Rafael,Urban_3,132054.0,True
2010,4,San Rafael,Urban_3,132054.0,True
2010,5,San Rafael,Urban_3,132054.0,True
2010,6,San Rafael,Urban_3,132054.0,True
2010,7,San Rafael,Urban_3,115291.0,True
2010,8,San Rafael,Urban_3,115291.0,True
2010,9,San Rafael,Urban_3,115291.0,True
2010,10,San Rafael,Urban_3,115291.0,True
2010,11,San Rafael,Urban_3,115291.0,True
2010,12,San Rafael,Urban_3,115291.0,True
2011,1,San Rafael,Urban_3,149421.0,True
2011,2,San Rafael,Urban_3,149421.0,True
2011,3,San Rafael,Urban_3,149421.0,True
2011,4,San Rafael,Urban_3,149421.0,True
2011,5,San Rafael,Urban_3,149421.0,True
2011,6,San Rafael,Urban_3,149421.0,True
2011,7,San Rafael,Urban_3,131946.0,True
2011,8,San Rafael,Urban_3,131946.0,True
2011,9,San Rafael,Urban_3,131946.0,True
2011,10,San Rafael,Urban_3,131946.0,True
2011,11,San Rafael,Urban_3,131946.0,True
2011,12,San Rafael,Urban_3,131946.0,True
2012,1,San Rafael,Urban_3,159571.0,True
2012,2,San Rafael,Urban_3,159571.0,True
2012,3,San Rafael,Urban_3,159571.0,True
2012,4,San Rafael,Urban_3,159571.0,True
2012,5,San Rafael,Urban_3,159571.0,True
2012,6,San Rafael,Urban_3,159571.0,True
2012,7,San Rafael,Urban_3,151295.0,True
2012,8,San Rafael,Urban_3,151295.0,True
2012,9,San Rafael,Urban_3,151295.0,True
2012,10,San Rafael,Urban_3,151295.0,True
2012,11,San Rafael,Urban_3,151295.0,True
2012,12,San Rafael,Urban_3,151295.0,True
2013,1,San Rafael,Urban_3,178695.0,True
2013,2,San Rafael,Urban_3,178695.0,True
2013,3,San Rafael,Urban_3,178695.0,True
2013,4,San Rafael,Urban_3,178695.0,True
2013,5,San Rafael,Urban_3,178695.0,True
2013,6,San Rafael,Urban_3,178695.0,True
2013,7,San Rafael,Urban_3,164040.0,True
2013,8,San Rafael,Urban_3,164040.0,True
2013,9,San Rafael,Urban_3,164040.0,True
2013,10,San Rafael,Urban_3,164040.0,True
2013,11,San Rafael,Urban_3,164040.0,True
2013,12,San Rafael,Urban_3,164040.0,True
2014,1,San Rafael,Urban_3,193876.0,True
2014,2,San Rafael,Urban_3,193876.0,True
2014,3,San Rafael,Urban_3,193876.0,True
2014,4,San Rafael,Urban_3,193876.0,True
2014,5,San Rafael,Urban_3,193876.0,True
2014,6,San Rafael,Urban_3,193876.0,True
2014,7,San Rafael,Urban_3,198946.0,True
2014,8,San Rafael,Urban_3,198946.0,True
2014,9,San Rafael,Urban_3,198946.0,True
2014,10,San Rafael,Urban_3,198946.0,True
2014,11,San Rafael,Urban_3,198946.0,True
2014,12,San Rafael,Urban_3,198946.0,True
2015,1,San Rafael,Urban_3,209867.0,True
2015,2,San Rafael,Urban_3,209867.0,True
2015,3,San Rafael,Urban_3,209867.0,True
2015,4,San Rafael,Urban_3,209867.0,True
2015,5,San Rafael,Urban_3,209867.0,True
2015,6,San Rafael,Urban_3,209867.0,True
2015,7,San Rafael,Urban_3,226572.0,True
2015,8,San Rafael,Urban_3,226572.0,True
2015,9,San Rafael,Urban_3,226572.0,True
2015,10,San Rafael,Urban_3,226572.0,True
2015,11,San Rafael,Urban_3,226572.0,True
2015,12,San Rafael,Urban_3,226572.0,True
2016,1,San Rafael,Urban_3,226577.0,True
2016,2,San Rafael,Urban_3,226577.0,True
2016,3,San Rafael,Urban_3,226577.0,True
2016,4,San Rafael,Urban_3,226577.0,True
2016,5,San Rafael,Urban_3,226577.0,True
2016,6,San Rafael,Urban_3,226577.0,True
2016,7,San Rafael,Urban_3,223062.0,True
2016,8,San Rafael,Urban_3,223062.0,True
2016,9,San Rafael,Urban_3,223062.0,True
2016,10,San Rafael,Urban_3,223062.0,True
2016,11,San Rafael,Urban_3,223062.0,True
2016,12,San Rafael,Urban_3,223062.0,True
2017,1,San Rafael,Urban_3,261169.0,True
2017,2,San Rafael,Urban_3,261169.0,True
2017,3,San Rafael,Urban_3,261169.0,True
2017,4,San Rafael,Urban_3,261169.0,True
2017,5,San Rafael,Urban_3,261169.0,True
2017,6,San Rafael,Urban_3,261169.0,True
2017,7,San Rafael,Urban_3,271293.0,True
2017,8,San Rafael,Urban_3,271293.0,True
2017,9,San Rafael,Urban_3,271293.0,True
2017,10,San Rafael,Urban_3,271293.0,True
2017,11,San Rafael,Urban_3,271293.0,True
2017,12,San Rafael,Urban_3,271293.0,True
2018,1,San Rafael,Urban_3,300641.0,True
2018,2,San Rafael,Urban_3,300641.0,True
2018,3,San Rafael,Urban_3,300641.0,True
2018,4,San Rafael,Urban_3,300641.0,True
2018,5,San Rafael,Urban_3,300641.0,True
2018,6,San Rafael,Urban_3,300641.0,True
2018,7,San Rafael,Urban_3,264873.0,True
2018,8,San Rafael,Urban_3,264873.0,True
2018,9,San Rafael,Urban_3,264873.0,True
2018,10,San Rafael,Urban_3,264873.0,True
2018,11,San Rafael,Urban_3,264873.0,True
2018,12,San Rafael,Urban_3,264873.0,True
2019,1,San Rafael,Urban_3,339334.0,True
2019,2,San Rafael,Urban_3,339334.0,True
2019,3,San Rafael,Urban_3,339334.0,True
2019,4,San Rafael,Urban_3,339334.0,True
2019,5,San Rafael,Urban_3,339334.0,True
2019,6,San Rafael,Urban_3,339334.0,True
2019,7,San Rafael,Urban_3,337971.0,True
2019,8,San Rafael,Urban_3,337971.0,True
2019,9,San Rafael,Urban_3,337971.0,True
2019,10,San Rafael,Urban_3,337971.0,True
2019,11,San Rafael,Urban_3,337971.0,True
2019,12,San Rafael,Urban_3,337971.0,True
2020,1,San Rafael,Urban_3,337971.0,True
2020,2,San Rafael,Urban_3,337971.0,True
2020,3,San Rafael,Urban_3,337971.0,True
2020,4,San Rafael,Urban_3,337971.0,True
2020,5,San Rafael,Urban_3,337971.0,True
2020,6,San Rafael,Urban_3,337971.0,True
2020,7,San Rafael,Urban_3,337971.0,True
2020,8,San Rafael,Urban_3,337971.0,True
2020,9,San Rafael,Urban_3,337971.0,True
2020,10,San Rafael,Urban_3,337971.0,True
2020,11,San Rafael,Urban_3,337971.0,True
2020,12,San Rafael,Urban_3,337971.0,True
2021,1,San Rafael,Urban_3,337971.0,True
2021,2,San Rafael,Urban_3,337971.0,True
2021,3,San Rafael,Urban_3,337971.0,True
2021,4,San Rafael,Urban_3,337971.0,True
2021,5,San Rafael,Urban_3,337971.0,True
2021,6,San Rafael,Urban_3,337971.0,True
2021,7,San Rafael,Urban_3,337971.0,True
2021,8,San Rafael,Urban_3,337971.0,True
2021,9,San Rafael,Urban_3,337971.0,True
2021,10,San Rafael,Urban_3,337971.0,True
2021,11,San Rafael,Urban_3,337971.0,True
2021,12,San Rafael,Urban_3,337971.0,True
2022,1,San Rafael,Urban_3,380814.0,True
2022,2,San Rafael,Urban_3,380814.0,True
2022,3,San Rafael,Urban_3,380814.0,True
2022,4,San Rafael,Urban_3,380814.0,True
2022,5,San Rafael,Urban_3,380814.0,True
2022,6,San Rafael,Urban_3,380814.0,True
2022,7,San Rafael,Urban_3,348910.0,True
2022,8,San Rafael,Urban_3,348910.0,True
2022,9,San Rafael,Urban_3,348910.0,True
2022,10,San Rafael,Urban_3,348910.0,True
2022,11,San Rafael,Urban_3,348910.0,True
2022,12,San Rafael,Urban_3,348910.0,True
2023,1,San Rafael,Urban_3,392757.0,True
2023,2,San Rafael,Urban_3,392757.0,True
2023,3,San Rafael,Urban_3,392757.0,True
2023,4,San Rafael,Urban_3,392757.0,True
2023,5,San Rafael,Urban_3,392757.0,True
2023,6,San Rafael,Urban_3,392757.0,True
2023,7,San Rafael,Urban_3,357754.0,True
2023,8,San Rafael,Urban_3,357754.0,True
2023,9,San Rafael,Urban_3,357754.0,True
2023,10,San Rafael,Urban_3,357754.0,True
2023,11,San Rafael,Urban_3,357754.0,True
2023,12,San Rafael,Urban_3,357754.0,True
2024,1,San Rafael,Urban_3,398802.0,True
2024,2,San Rafael,Urban_3,398802.0,True
2024,3,San Rafael,Urban_3,398802.0,True
2024,4,San Rafael,Urban_3,398802.0,True
2024,5,San Rafael,Urban_3,398802.0,True
2024,6,San Rafael,Urban_3,398802.0,True
2024,7,San Rafael,Urban_3,398802.0,True
2024,8,San Rafael,Urban_3,398802.0,True
2024,9,San Rafael,Urban_3,398802.0,True
2024,10,San Rafael,Urban_3,398802.0,True
2024,11,San Rafael,Urban_3,398802.0,True
2024,12,San Rafael,Urban_3,398802.0,True
2000,1,Balagtas,Urban_4,,False
2000,2,Balagtas,Urban_4,,False
2000,3,Balagtas,Urban_4,,False
2000,4,Balagtas,Urban_4,,False
2000,5,Balagtas,Urban_4,,False
2000,6,Balagtas,Urban_4,,False
2000,7,Balagtas,Urban_4,,False
2000,8,Balagtas,Urban_4,,False
2000,9,Balagtas,Urban_4,,False
2000,10,Balagtas,Urban_4,,False
2000,11,Balagtas,Urban_4,,False
2000,12,Balagtas,Urban_4,,False
2001,1,Balagtas,Urban_4,,False
2001,2,Balagtas,Urban_4,,False
2001,3,Balagtas,Urban_4,,False
2001,4,Balagtas,Urban_4,,False
2001,5,Balagtas,Urban_4,,False
2001,6,Balagtas,Urban_4,,False
2001,7,Balagtas,Urban_4,,False
2001,8,Balagtas,Urban_4,,False
2001,9,Balagtas,Urban_4,,False
2001,10,Balagtas,Urban_4,,False
2001,11,Balagtas,Urban_4,,False
2001,12,Balagtas,Urban_4,,False
2002,1,Balagtas,Urban_4,,False
2002,2,Balagtas,Urban_4,,False
2002,3,Balagtas,Urban_4,,False
2002,4,Balagtas,Urban_4,,False
2002,5,Balagtas,Urban_4,,False
2002,6,Balagtas,Urban_4,,False
2002,7,Balagtas,Urban_4,,False
2002,8,Balagtas,Urban_4,,False
2002,9,Balagtas,Urban_4,,False
2002,10,Balagtas,Urban_4,,False
2002,11,Balagtas,Urban_4,,False
2002,12,Balagtas,Urban_4,,False
2003,1,Balagtas,Urban_4,,False
2003,2,Balagtas,Urban_4,,False
2003,3,Balagtas,Urban_4,,False
2003,4,Balagtas,Urban_4,,False
2003,5,Balagtas,Urban_4,,False
2003,6,Balagtas,Urban_4,,False
2003,7,Balagtas,Urban_4,,False
2003,8,Balagtas,Urban_4,,False
2003,9,Balagtas,Urban_4,,False
2003,10,Balagtas,Urban_4,,False
2003,11,Balagtas,Urban_4,,False
2003,12,Balagtas,Urban_4,,False
2004,1,Balagtas,Urban_4,,False
2004,2,Balagtas,Urban_4,,False
2004,3,Balagtas,Urban_4,,False
2004,4,Balagtas,Urban_4,,False
2004,5,Balagtas,Urban_4,,False
2004,6,Balagtas,Urban_4,,False
2004,7,Balagtas,Urban_4,,False
2004,8,Balagtas,Urban_4,,False
2004,9,Balagtas,Urban_4,,False
2004,10,Balagtas,Urban_4,,False
2004,11,Balagtas,Urban_4,,False
2004,12,Balagtas,Urban_4,,False
2005,1,Balagtas,Urban_4,51073.0,True
2005,2,Balagtas,Urban_4,51073.0,True
2005,3,Balagtas,Urban_4,51073.0,True
2005,4,Balagtas,Urban_4,51073.0,True
2005,5,Balagtas,Urban_4,51073.0,True
2005,6,Balagtas,Urban_4,51073.0,True
2005,7,Balagtas,Urban_4,51073.0,True
2005,8,Balagtas,Urban_4,51073.0,True
2005,9,Balagtas,Urban_4,51073.0,True
2005,10,Balagtas,Urban_4,51073.0,True
2005,11,Balagtas,Urban_4,51073.0,True
2005,12,Balagtas,Urban_4,51073.0,True
2006,1,Balagtas,Urban_4,51073.0,True
2006,2,Balagtas,Urban_4,51073.0,True
2006,3,Balagtas,Urban_4,51073.0,True
2006,4,Balagtas,Urban_4,51073.0,True
2006,5,Balagtas,Urban_4,51073.0,True
2006,6,Balagtas,Urban_4,51073.0,True
2006,7,Balagtas,Urban_4,51073.0,True
2006,8,Balagtas,Urban_4,51073.0,True
2006,9,Balagtas,Urban_4,51073.0,True
2006,10,Balagtas,Urban_4,51073.0,True
2006,11,Balagtas,Urban_4,51073.0,True
2006,12,Balagtas,Urban_4,51073.0,True
